Team,Day,Shift,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8
31,6,2,657.3984738937578,650.7738395763417,652.9254803058934,646.50381395317,652.5989726315163,641.7330919092736,646.4869701120314,655.323950649679
31,6,3,669.6470068632746,662.1331499323941,671.5439245946964,652.2800494332993,649.7521623642057,666.7253198900536,641.6552543076656,657.105144474082
31,7,1,654.953874521448,647.572856841814,653.0506819177934,660.2460760453354,653.7024471375275,652.5128339009884,645.0276012421051,645.2016660257576
31,7,2,665.2230364695362,642.86029155774,658.368392329409,661.2224675779648,657.6310607367625,662.4277197500162,662.8741418686002,654.4582439347784
31,7,3,657.1204176755914,642.2642603273345,656.7799437507748,661.2854075034674,652.888311045611,656.3259459328289,665.2019072585498,664.3732839518951
32,1,1,655.5970642703342,645.0083148859104,665.2819619727713,659.6385908541788,653.4513337313493,663.0799236103344,660.1293755620792,657.2687038279888
32,1,2,652.7911866389339,654.7330093587118,654.132392714102,653.3553717895759,658.0217625202571,651.519227705355,653.3681399493247,668.326627858061
32,1,3,656.4514475273536,649.9537820892499,659.4372523507437,665.2151628052104,663.506554922436,658.0164093236169,661.1974282303548,655.1441354754065
32,2,1,652.8940840075479,653.8366913316114,638.3844164541061,657.9321520769957,664.4247103153925,664.7792715612693,661.4231401900104,648.2950878659623
32,2,2,649.3730329879675,648.9549328176822,648.5421547131394,665.9663344944698,659.3819515276466,655.8168109428213,647.3505588031744,655.8983329158699
32,2,3,653.9508396168203,656.3275029654592,652.6859195070659,659.5326727820261,648.9957136963801,650.9324982992699,646.8286512401713,661.4035327699241
32,3,1,645.0845611483081,655.0348281877652,645.1457989692893,661.9543445872462,654.9572471396723,662.3147454927905,665.8631241070209,656.739638763173
32,3,2,664.9127951886236,656.3953807979383,655.4019459834088,666.0203767869701,645.6572831033683,672.7213106392722,664.0595954954515,647.760362215639
32,3,3,662.0804697537689,664.1446696577489,659.7684644510758,656.7790422077622,656.6254628531271,641.1823551256904,662.0588656858172,661.7824255539388
32,4,1,674.5081429233628,658.585655289364,658.1507552771974,652.384547983146,644.202343583083,671.6910684427829,650.3644462622226,650.7250399589827
32,4,2,654.2243879372769,658.9811318918,668.7603974584852,659.9550748120056,662.9126027028676,645.0168080242929,659.2916057929594,654.4609083355069
32,4,3,649.6715930704299,659.6563922153293,648.3190977833012,650.7319438779123,659.8614640442795,656.6633802387756,656.549272342343,654.9176102734486
32,5,1,647.2035118434011,654.4301405055347,653.7939661091375,651.7861340597742,653.0995041784298,655.1977088101402,651.0018934124923,634.7391273055481
32,5,2,646.6771444872401,648.1016086631223,649.2604099018793,650.4938365508965,658.5960053295212,654.4483115903251,648.5661857209302,638.4093501223834
32,5,3,642.6027333675205,664.7063555203842,657.3399408287978,646.081330932414,660.5985338056862,642.1437091502349,641.4798167650763,653.7498319514676
32,6,1,661.7884817417518,656.6079449739001,658.8322089691716,655.225364297166,659.3395609370535,660.7423712063206,654.4557123034506,651.5615497885537
32,6,2,655.0927048356139,650.762968006443,652.5685691780524,642.8614440679531,659.675996246094,653.8439035654688,657.7412821982715,642.800960309119
32,6,3,655.9239404520818,641.7025651106162,675.3463729952134,660.1932352458072,649.5156559491141,661.553413351374,648.9517947537009,658.3761823312312
32,7,1,656.0657587521484,652.6687345114079,657.6869638520616,650.0377072665123,670.9342447598381,655.8152944057439,663.2409108846571,653.2316729783431
32,7,2,653.4405199797784,646.736505767345,634.7145826792706,653.2910855581075,664.1676317014867,666.8976523540571,665.1434772247374,658.0957200464709
32,7,3,653.9882164276031,643.4492296086862,653.2721253441175,648.7209247574872,658.4262313473861,652.3341486602988,660.9627387891462,648.9362783283725
33,1,1,669.0241783386172,687.0868344237193,670.2369370255781,668.2206626120459,662.607943743189,661.6698751300409,655.2461579118562,660.6252048735087
33,1,2,668.4294557520471,651.5704002571629,678.9729593129646,664.6005377499965,655.5049712652053,650.1652563943879,653.991538724004,654.5763565827308
33,1,3,653.9978143413281,671.3599004675302,652.3186492194159,650.1461925946196,649.121080237749,653.7206579348633,666.0818251483576,659.9195939004683
33,2,1,664.1481822198718,656.7860613975463,660.1279494963234,666.6888525133294,662.1433061948425,629.1712601492034,665.2849291847815,660.4557056929851
33,2,2,667.8382617501211,659.4785984599202,660.8814724599313,660.3528429027645,650.7929684544744,656.9907413708806,639.995438181824,663.9459191526229
33,2,3,670.4978209103064,654.125508022467,672.1988866760315,662.1535163897304,669.2138490811036,655.017714622693,650.24699627724,662.4311340055605
33,3,1,672.8074285583451,641.0064284073983,667.6105392969592,686.2288423268009,654.8882317897672,648.0821385201639,664.0484969763257,650.1376753500831
33,3,2,654.651876861864,659.510896534977,650.754168257297,658.8389991511816,673.2052671331494,658.6050237695888,648.6441782741996,657.1813286541764
33,3,3,638.6221827636253,643.7847452015424,657.6111972166846,666.2027172158624,674.5731903352539,643.8699615653425,649.2924617230442,672.2516635272069
33,4,1,669.6428118116264,663.5905194046894,653.6239221552594,645.5113928168909,681.4192860523474,645.5258898086973,658.9328670383018,652.4083176186981
33,4,2,656.4892700965439,649.9988439034578,666.1243930545121,646.2217552274376,662.1474067916737,676.8518480905176,655.3136858914223,660.4565719289733
33,4,3,652.8883113698865,661.8588189935241,651.330500385532,653.9903833511147,634.5085959319752,639.1337089394948,667.8728513212822,655.3804449053055
33,5,1,648.5964041189285,657.4859743802684,647.6840568687511,661.9461805384941,678.2590631433342,673.9799198907059,651.4038317329691,656.7214699388937
33,5,2,665.084738266533,658.4161839668535,674.1792661675092,661.0198254319693,654.552766885416,664.3372333399783,665.0701971071053,658.7575943396853
33,5,3,665.4024979030964,657.2409857799474,654.9849725324993,663.1517438576083,662.5653521016861,662.3094684555434,634.8939455063736,658.6940278846403
33,6,1,664.0549695397962,647.1117051752224,644.9360664516194,663.8143355642181,649.5302674938515,673.5695958790798,668.0949918336173,664.1143825353603
33,6,2,665.1268527238884,662.272303389653,667.7156831095056,668.0796850779807,679.1811488696169,668.0584531300457,669.7434909707862,667.9774701339978
33,6,3,649.5881742511856,672.3135669021367,638.0894882029221,670.4862578860595,666.5620522443915,637.78643699468,664.3709695749567,660.3244960421588
33,7,1,656.4237466627154,661.0993733923121,651.9492692316281,664.3969369947922,665.5589876095191,679.5387062505837,674.326967064372,663.1084242300682
33,7,2,658.4752782163291,653.4152431277786,670.1234893817244,649.6887578669082,678.0194167534265,641.5439430706065,648.7399431661477,651.7702970397437
33,7,3,660.5559809128597,650.7484473176347,679.7321690974287,675.6386613093572,681.8455585346886,671.4247301932355,654.6289820643964,650.2834508867566
34,1,1,671.3175770561487,674.5762403051046,656.3653504280435,660.5426550993321,649.6609835209092,680.7737180703415,650.2737550172735,679.6264008832063
34,1,2,663.8284138819072,655.9915030959512,661.9360382362643,662.4961473983305,658.4330741314534,674.0808931331172,684.4926395956811,655.7391580858815
34,1,3,669.2822888887932,667.9944790838249,657.5663343865796,650.9526484729032,653.3572054370308,648.9978649492245,645.0316413028204,658.0683258404971
34,2,1,672.0553928945162,665.7704756440645,675.8135114689825,655.8654486840899,679.4286525456191,655.7364491753442,663.1311122090398,660.9176549912048
34,2,2,651.8164810656968,663.9682302635422,645.4145182713695,647.2815905520746,658.7009566500275,667.6283833431404,675.8840408947365,677.0012281087966
34,2,3,661.761552304716,657.1095437085654,660.0893379083169,649.4866998402646,672.0472577281179,659.1986700190093,649.8097256834211,672.5530912951725
34,3,1,651.18224616629,671.4152913337133,664.6634374545918,658.3912783091147,652.5151717814487,672.058320341408,672.4567042726835,667.6074277931885
34,3,2,663.7417236979118,655.9816167796255,660.3733922257338,677.0809599882269,668.4842074899249,657.2309042480065,649.2849844682225,646.5352435398028
34,3,3,665.708419113553,667.6422336046475,647.0648124825708,652.8996941080313,641.686577705781,664.5544906760599,663.8130579352484,670.9296647734618
34,4,1,660.6271516728136,671.8862009808424,662.3428198180221,681.8896242772363,656.7658068213082,652.5284477913796,666.5507878167751,678.1986860276053
34,4,2,663.6102066559761,659.4871711864516,654.0148371336026,667.8978346219424,655.096908269543,659.890039373128,655.7252532255898,667.7894669409316
34,4,3,668.4874259255986,663.1467291257403,633.6414052706454,644.7199720720506,664.8831485068972,663.0846470784908,654.1341883155646,669.4704397750019
34,5,1,681.0722749331846,661.0953586476597,649.1240347281711,659.7053917926303,655.87966488967,682.1889246769817,674.0837160187734,666.4390553118062
34,5,2,665.1663125998269,661.9863612053281,659.4004068443832,661.003058369433,658.5468274924029,640.644275819417,673.5990888759833,664.0318577657825
34,5,3,674.9382142336289,664.329944057415,645.8816007421611,664.510166388648,651.1165549791365,658.182485505837,663.3767070457207,669.6374730804092
34,6,1,640.5415195057619,661.5027557868244,653.9899498075141,634.9229532383569,632.5713707126795,665.6999306610901,652.9745141494121,669.8389009122237
34,6,2,645.0080888841813,668.4291169688822,644.1220423270386,688.6398196180104,654.0955817555488,651.4627634620647,643.0259566000794,662.6200171115471
34,6,3,659.3607558643648,632.0345991353245,673.9197978614235,660.385927006548,674.8899580209226,650.4631599685945,650.8470900644468,654.6985590571028
34,7,1,669.1971331395255,673.9438047752325,657.9561002549226,653.4389924314909,674.4953687944623,656.2305093779343,662.7134837508743,649.1189637932027
34,7,2,677.85247902696,663.3787746711924,671.9985706082789,655.714930829162,656.9396261510333,654.6725067925578,658.9412116990521,652.7889389015172
34,7,3,660.207112431213,658.6098392886267,680.8371356121982,661.7709875008791,668.1813727276573,665.0989988514657,645.6221948584777,655.9589978053078
35,1,1,665.9278353745904,653.1423955359439,671.2800591339683,668.5975947492693,667.7860799826396,648.4209367459506,656.2112827070915,679.0528884492816
35,1,2,660.3253895050453,657.3761507689475,660.7740871017438,668.2698603207185,647.186071385987,673.5249890115635,665.5163065478432,662.6779804925916
35,1,3,652.8166066002914,681.4690203234335,641.6253873269474,668.6024739117075,667.837842497806,658.5094127791655,645.4235896396854,661.6897394310787
35,2,1,661.4734319449005,663.55061289637,666.7153235634066,662.4894708085797,657.8321696749861,683.1907931296676,670.6485443406175,669.7848973317894
35,2,2,659.2781988581207,670.0707150404253,657.1117617218063,665.543351169887,681.0382606002468,659.8117182405497,680.3265423056357,678.4060398357792
35,2,3,654.3015903064243,657.6909151282463,648.2705604527617,660.5681653377403,666.7488298059412,658.3170637150702,677.801427494073,663.5266675313445
35,3,1,656.6318920239879,632.3539263595263,656.2654419317304,661.4734826462335,647.6848975298861,671.0523338613934,676.3842656141985,672.8120344465751
35,3,2,666.304952490876,659.6785905025868,669.8925370437802,641.2505917967462,647.4900401092136,642.224875640518,663.1287517769533,654.3188301686869
35,3,3,670.9774223651453,666.1295005585089,657.5134573497912,649.7888786672946,646.9169253441228,656.109221231908,654.7747693401427,659.1724716896201
35,4,1,659.8054439494842,660.3374413704681,675.7434324260066,664.3553156958083,648.0748516459348,660.5420249484139,655.2939240502374,669.4447022683964
35,4,2,662.841458663466,660.3868453342636,666.1647592702942,641.6893962940563,670.1562031575178,649.9039193411062,651.056194672874,659.3464901027775
35,4,3,659.5390331168253,664.9755666528197,624.1832306600235,642.6632000826162,674.975481135117,665.0229097125374,678.267938572172,656.4865919729252
35,5,1,652.1353740590293,667.2785184847496,648.1081390559303,667.4471439176764,660.1114533730557,657.5007436336981,641.4839509559931,665.65990191891
35,5,2,660.8827035048333,657.6963441363662,662.2650064383104,654.570626501422,670.466462071472,674.6638920760087,661.2159541502829,671.813907698981
35,5,3,685.3670325370558,675.1964227644016,665.4274465324016,673.9061057863164,652.1354662826463,676.8158257657949,661.9460616960897,664.6842170262015
35,6,1,666.8946426124321,668.2696625276785,673.7173822488307,646.5708603133437,645.760158255248,649.6618129420202,665.1777842303858,668.4267230323883
35,6,2,657.7152437229162,648.5237610492695,664.7409415654116,663.9351382420763,648.7800330682664,625.3898367956347,660.9915073542786,647.3457854862585
35,6,3,653.9041565428381,688.8073936215947,658.3561834388696,685.5079465737742,661.728593200823,676.9498861260478,683.8170917389192,656.1853180898062
35,7,1,666.7335719409032,681.3798154487138,649.7413061132445,648.6369617913884,658.2789133318595,659.8986308764594,672.1373935869175,671.7292627158743
35,7,2,663.9436703334933,661.2107161010969,656.0493501460775,659.225224118856,659.0329374812972,651.7404269025471,645.8204347188821,678.4965905063855
35,7,3,658.9832781039247,662.6853886641892,673.9889548757059,673.5125067656633,657.8133564821007,660.3479067009033,682.3026349212731,675.5287902064536
36,1,1,636.0176517621527,654.6311524559428,660.6876653349511,639.339200708441,673.5181052550729,640.4664554298107,671.5180344877278,632.803549185102
36,1,2,621.5967436988286,638.8700792809519,655.1679468614891,644.55164494817,685.1844479775029,645.547610570311,663.3459897416865,650.3706440300074
36,1,3,648.3957872925355,681.249494318353,662.8411676558516,640.3034098569616,664.2174632272867,662.7833999398354,665.2973700572353,648.5365177870682
36,2,1,673.4045160504414,650.9081755380181,672.2181509807662,648.7618388891174,650.6682982914185,628.277444752819,656.9864630915182,630.2647248507976
36,2,2,649.8059381479982,661.0797143823634,663.6334606975474,658.1410325240961,656.1695789671858,654.4826535829861,663.2281611721772,639.3751634494503
36,2,3,640.9229673522738,665.3741601220746,667.8994958641201,632.6501958645327,664.526165666406,674.740399859345,672.8427034859931,655.8079464836928
36,3,1,659.0412046485725,658.7184533988544,654.3328656872538,664.2095876175756,660.6060140484201,676.4522044061873,653.1342876157704,653.2413832317347
36,3,2,670.2615466650833,666.0168493207547,660.520362877974,664.1970304462269,676.446798242682,664.033140893892,672.0324378353874,644.1752820757689
36,3,3,670.8071465743795,666.9325668326138,674.2948023039515,679.9168472369803,638.9776093129925,656.193511805176,635.9157349889363,678.3965500612853
36,4,1,653.2446622241112,654.7049009954455,675.4865992282432,639.4565694256648,661.9477526808483,664.7023174985595,653.7724440000172,669.8565043289528
36,4,2,641.4691640873027,644.7494790385856,654.7794388229412,668.9371551917698,645.5660343622952,638.1520255387709,645.3138645185842,642.5442983712666
36,4,3,648.9979679163671,664.7079853870011,644.723596110027,656.8686895704354,664.6445220176007,662.3862068142628,692.9516437906334,640.8404137439951
36,5,1,668.2706882054862,662.627136718496,632.4204597133153,657.5423059291537,652.1013188094369,658.305533931659,660.1554336574095,674.7202406555182
36,5,2,661.8338971686334,654.0605958042172,666.200810957264,666.116780904531,665.6220189268988,654.2816923773144,649.336848768575,640.5351934260439
36,5,3,688.3879518884803,668.5291558346903,667.4260249478253,634.7204029257755,646.3643895441544,644.7784744588303,663.5614118896548,663.4749500770058
36,6,1,686.453754778096,663.7539129581112,658.9927151866066,651.51422804606,670.2295885320767,655.5554900132149,661.0329391858995,654.7857881806993
36,6,2,662.4658092316438,679.6536351478204,666.317357109032,670.8904780386176,665.9502525889088,675.2898011542202,643.4908137537736,655.9680429368041
36,6,3,662.0060161933374,658.3285226951432,659.0809676350824,670.5476002536776,663.4422963985893,646.0614052481261,653.1034721280821,657.0959962977367
36,7,1,658.9372289493821,648.6772890731908,671.1449674502663,657.0485371025962,661.6875653254365,634.7404869775885,652.3912975522053,651.0161686077788
36,7,2,670.837447082794,651.0055260801332,661.2737478812473,646.1776983263986,668.0898553599756,678.6657283854506,668.0144101737612,639.157259984987
36,7,3,687.05459953699,636.4807649583917,654.7252898782219,637.1570212822386,629.318751112982,654.5366537916558,668.5584406086458,664.9631652025015
37,1,1,670.4284603470594,669.7876975692484,664.2195459092062,662.1827952192967,667.1117228714651,657.7667207148213,666.7243599292611,654.9223293375884
37,1,2,656.3827416863635,670.452556693827,665.5858645384604,650.4501134972768,656.1392211527572,662.7670811919844,659.7849695767238,677.1334816034848
37,1,3,667.6767033248548,670.2338187862485,663.2923973174483,663.8319767384808,666.6536502771612,653.1475825637684,652.349850325112,662.4773845096232
37,2,1,663.7020681899769,664.4451428632008,661.9080159992487,662.4882529928816,663.7569998627595,658.8059712478379,665.7552579981619,664.6398233817551
37,2,2,662.5941456003444,666.7201139459962,659.1871399916084,674.3870335965846,657.8916311956273,674.1972648013599,656.2808913126369,660.8602328385007
37,2,3,669.557873508208,669.694423759491,652.8046412344112,665.9964994282604,648.1489730709072,674.3837683853307,648.8780942500422,656.7804630642703
37,3,1,659.5588158403435,653.1080231727827,665.9650804851227,669.7573605606555,650.9939347469336,668.5503669395023,652.9417403386683,670.9943579311274
37,3,2,660.8271347420106,653.8765129813368,661.05372729445,664.9775153163688,656.4323196599624,657.1777019727464,649.8086594526463,671.185737689706
37,3,3,665.3314379597377,662.065224273806,662.2010676868401,662.559761855823,661.6615398453048,667.4750997799538,671.5699846660158,666.2872186135291
37,4,1,662.8838805795832,670.5100752276018,655.4822852136895,663.1051323996132,651.9425253685771,659.6497086395756,659.9587871637383,667.1854229697284
37,4,2,656.2036012587663,661.8252718634641,658.2689475528872,674.1384430271676,654.4853426556851,661.7267585662952,657.513983886795,666.3661764797505
37,4,3,659.1461798742152,661.0314956736999,676.0496727420117,653.4883763131083,653.0234445800683,647.0793963281336,663.9341928079577,674.1973029510307
37,5,1,672.6172355474064,651.1091670430106,649.1126031970645,667.8440656887212,662.8095911670778,672.718721948884,651.2982312407722,661.0126859933004
37,5,2,661.1281727486612,650.7781643003434,654.8190338115214,665.3856376748807,655.4303402484259,655.9565367213542,657.4124492543295,666.123382805632
37,5,3,658.2232266779799,663.4386980123286,647.2858289100058,666.4465937239714,656.1670391944054,661.1255656084542,670.4609733611605,655.0652136068744
37,6,1,660.9754922655736,660.7559548448859,661.1275719312447,661.1641393474861,663.3626637284278,664.7423590266285,657.9276737515979,652.2362582745135
37,6,2,657.2876802952723,658.8004148803244,662.7930801938678,654.771205912435,658.8617688955186,658.2200314026721,677.2776391191225,669.6347542110473
37,6,3,665.5470166552275,656.3399235695599,665.3133152225647,656.9963411094484,664.2538318551868,658.6125659108009,658.0821223093044,659.0744393443118
37,7,1,669.1805965212429,656.0551538894731,652.9678146601176,657.8234000604025,647.4186091336672,664.6286406692049,672.5181349293234,672.551056149512
37,7,2,664.7058202572726,670.3942899244418,652.1499801543501,654.4876155848356,670.39460515636,658.7199253104832,661.7531189412603,664.9212758871806
37,7,3,658.0898129835869,655.584383770108,659.563170982024,663.9336006349845,661.8311655329894,657.4567484942017,649.0951425178866,662.7094897549279
38,1,1,665.281580236183,666.5168153518521,663.5011766974509,657.9636903303455,651.3025685134455,649.6749489782442,663.1205731839614,665.2620802686853
38,1,2,649.111644346694,648.7642462366559,663.2711595125546,646.7267234400473,645.4002191096928,667.6134778317371,652.0031825964516,659.5496137978197
38,1,3,654.6499156058286,665.0617725971447,658.6899166992766,666.3136173408091,671.4534748958539,669.8648730814974,675.8173441545797,635.5789599880734
38,2,1,651.1295149938928,664.4351756210006,664.4288811859301,667.0565837011438,649.3146276401853,671.2772573070565,666.7365436208961,663.8433057731739
38,2,2,664.8004050992625,654.7587460878914,650.3138800947737,668.185609116639,663.9786772780095,671.6307583438455,654.8214397144726,665.0679975038789
38,2,3,652.8718288439438,669.6262410241959,657.434394545176,645.3265200222534,667.3480685557892,663.5044902067914,648.5287334866579,657.6516783494849
38,3,1,646.8207640539767,660.8375703245722,664.0332501744883,658.7390317331757,674.8046258882157,671.2919382703766,674.8462908475976,661.5564787505265
38,3,2,658.5241082692612,668.955166377548,658.993769886922,668.704222351105,651.2055920286438,673.2495346499812,634.3122813052762,656.1532968813041
38,3,3,659.6812234344942,650.8344790305417,660.8471727380327,675.4545970240267,661.8756239180636,667.5551587550052,688.5020693426605,669.3334209482688
38,4,1,672.3429474536272,655.0604938416365,650.9048044796021,670.8424337179522,656.0607306991581,638.3020600028677,677.3918123583588,659.0916811177342
38,4,2,653.35757048907,660.709139291454,664.8728652230221,661.9977641911964,666.2877218226528,656.4630828257733,652.6555939366845,655.4880353264635
38,4,3,656.819807675797,666.1321257413483,655.6218965194182,671.428939245464,672.2027247807099,661.5991301628995,646.3299522902807,683.5051130950889
38,5,1,658.37606168891,658.8069102064616,668.5747083154045,649.7684047406336,646.6708811725446,672.3440323944924,668.7802948065623,671.470302494482
38,5,2,644.4462780891547,668.9032353894547,641.369074431771,658.4170097655257,667.087123921567,670.2592354592985,658.3160459329424,676.5335489488466
38,5,3,652.9696692332064,661.7272841404564,650.3684895919354,669.8742547194155,654.0762445152232,659.1376046076972,657.7354803858711,651.8449578595469
38,6,1,667.2153881047715,677.9355381833632,648.5334827719895,656.2946189400375,651.4373264415792,645.132926779297,655.4507017708326,652.4748055780076
38,6,2,669.4828995592103,658.8240510743201,675.2504780249473,681.8545371394678,670.1061626693028,666.6662038517588,651.3246869001181,668.9141052804968
38,6,3,664.894421812737,653.916265775384,673.5602099389072,670.1432005218328,662.0491168187277,667.92995281736,671.4099634063351,658.0871758393376
38,7,1,643.7593788424971,658.9957518704249,661.3166926722766,666.2238968238785,666.0847318962042,681.20968033679,658.0216808514637,669.6663530884679
38,7,2,653.1503226249134,664.3477512805962,667.8555242793107,655.0694660870131,657.6546448020337,658.6965217552735,665.1476877747817,660.7673728730936
38,7,3,661.2127024722026,657.1213276232465,666.8044687282336,662.0372437415365,655.7331649845577,663.2423264852506,653.8543340257845,647.8487871921609
39,1,1,649.2366434577399,659.8561353821186,651.1619566346151,655.0449726069828,657.3959672586245,663.3397972823855,651.5359701576065,662.0054944485576
39,1,2,662.1499210968939,668.9990607707068,654.4126555407921,655.8121352147092,643.7303438495867,660.5298724292472,675.1547532497179,649.4714869166268
39,1,3,667.5050053755082,659.3685488852843,670.8413841578466,647.6180946095456,661.8136343739262,663.201245790637,663.574687187751,643.972038279463
39,2,1,648.2813077806728,654.083130166515,648.3483080638465,651.9315624426561,655.977517932865,660.0492915162548,646.6081574165113,666.7890301996323
39,2,2,650.0113368923894,663.0191795881544,646.2068022427497,654.1942878334877,650.0708671488126,668.1678820707109,656.4917074254105,644.8293050147637
39,2,3,686.8175877195283,658.0627472180154,654.7556935391071,651.7682010377572,644.7812688465145,659.78493551928,655.0574225110238,674.981157386847
39,3,1,648.6151222399263,664.446168609977,648.3248754171583,650.5313615297457,657.7414344145429,660.0917025666196,646.4991322944661,663.6991238298381
39,3,2,654.7109325657385,648.3135554113618,655.8013693929336,658.2123896470076,655.4624239251506,656.7952574202645,640.55207791587,658.4879551012299
39,3,3,659.9808676861359,647.5797812258818,663.2992734347316,650.356797748442,645.9132133971469,642.8046092812712,643.6967130107024,632.282384058931
39,4,1,655.3294444090367,647.490521737275,643.816452145836,678.0645940420907,663.9239345026657,671.2464014153527,653.5385047632025,647.4389211087988
39,4,2,659.5280326109214,653.7321415717631,653.779171670657,670.0190397910148,641.5890808072281,662.1560009180951,652.8273530774522,659.4819545571463
39,4,3,657.025395125084,642.802912709748,643.2300494957542,657.8949723873756,664.9189150411787,675.5167264505372,667.1173427516975,652.2987882965228
39,5,1,663.5456098609349,658.9801693397578,660.192491504809,654.6457932417009,635.1261417644815,673.0691589401591,666.1058217133813,662.7933349372603
39,5,2,665.2365148646846,657.8277295885521,649.4050470166187,669.7054414423887,668.0864376460223,655.8370931315503,652.2357551563903,657.446572901121
39,5,3,664.3008827554729,656.4127583842077,651.5879218671922,656.3507708929304,654.8021402154089,649.8494060908248,646.4044871597101,664.6491412978975
39,6,1,644.0820938414709,651.8153568816011,652.9225552445155,669.4401617632702,651.9295510506662,635.5426555926566,669.5805837650033,661.0522475864985
39,6,2,648.8324788901061,655.7925727352334,650.3706666822126,664.7738586885149,646.5149473707271,643.764352680138,637.3813391925496,654.95207940175
39,6,3,664.0841734444314,659.8674705117859,655.3684970197248,663.4813763906811,664.2035481169975,643.9954182352351,651.3122691252742,673.8204496547644
39,7,1,664.9864057568835,654.3185925254862,652.3890582784367,667.1803567142113,649.3069808424966,654.068479149844,679.2934776938002,658.0494679770782
39,7,2,656.044363041732,667.1499326000572,648.6585341775863,653.7293400205923,664.4862967599556,658.9069427967564,671.6131834010515,660.160231155483
39,7,3,657.6249301126398,633.233990908982,659.2404761929856,653.4662418447514,652.5485908183668,655.295574711721,659.6660922288337,662.8990667270048
40,1,1,645.0103950939786,646.8443885471152,674.7568292779667,636.535375325415,664.5395103880172,662.2261152626097,661.3281455958376,642.6838305274404
40,1,2,652.380107483662,648.6814756686139,673.1294760882221,648.1690898987139,636.2078414964416,665.4734694414176,635.936393952212,658.6273364997569
40,1,3,649.2943883295544,667.3569365294907,646.8259919363373,683.5135071151963,654.4360238430594,675.7931472246788,667.8531367370504,664.208066902497
40,2,1,643.5928843909949,668.4690492161044,656.416390339737,658.8160880300161,631.3546459294963,671.044121952355,668.97374367295,652.3859973734918
40,2,2,656.1186704616506,663.1572982709475,658.0304375283861,682.7091642980155,643.4287880782748,665.2410150531595,664.0895462194835,661.2992193720679
40,2,3,650.3908367925504,661.159512111285,681.573912757797,650.4040284778348,658.4126209880103,666.271910437912,663.198268616084,674.539235360226
40,3,1,673.7238628734895,663.3913392747901,657.063656873152,665.4220317325144,661.6650002272172,662.365193839602,643.5965268094183,669.9211048847978
40,3,2,657.7594023769161,673.6333268453959,638.5339915555063,661.1067294278331,661.409244284131,640.6578087045144,640.979703501623,635.6386619453323
40,3,3,660.8984155755451,650.6346529007513,658.3374696204802,664.3533016394998,669.465645503347,664.3548351766802,669.5894270808377,652.4471537643032
40,4,1,648.0454441868226,644.8067595580637,646.8003114243586,675.4529521843532,676.7980488317542,661.651302165933,643.5363364355455,675.8190684130233
40,4,2,631.9581700668228,646.9240390319846,666.4592435863736,667.1163103179432,656.0011540184967,659.804159291348,652.0188743931457,670.567468646145
40,4,3,658.841563296912,655.0829555954604,672.169857735913,657.9270277370655,661.8296339715979,662.9589777209427,656.1691729615068,656.853800759959
40,5,1,665.1553829429071,669.337287155502,663.4070190884754,651.2175655602442,670.710331768492,655.3215183749734,653.4549894012432,652.89103299016
40,5,2,649.1400314242647,638.0251234522505,691.8658015854357,638.9474523731043,675.2979888566724,663.9463156621844,665.8871658596915,650.0132292910594
40,5,3,665.1233449206708,667.0532517837727,662.1699797681216,642.7431192577517,682.2960435017903,684.8175031987435,645.9676695137404,644.7337416289971
40,6,1,659.3459784846444,661.6197307348531,639.5133913256054,659.667297059354,659.6533694454074,648.8254332055483,683.4227027246615,651.1956654468928
40,6,2,654.8218347266344,641.9589794041843,653.639154430112,673.2262166910295,650.9707154885651,664.1164550354899,657.0515037076567,667.3214609849371
40,6,3,635.0841904644881,676.4801626156369,647.8668280825821,649.5257047589622,656.0005343377304,650.4917270201105,658.3461993496878,652.8823059147511
40,7,1,649.0205279541918,656.2448345711576,668.3308173765762,697.2288000446697,647.9056854269388,655.3632073392108,672.7130093437172,653.0346638209215
40,7,2,663.7546611026117,665.4173486440835,664.073856883939,660.6026577604187,663.4465714608425,666.1384482700666,644.5862428194025,646.9142359432113
40,7,3,658.7007166551617,623.5419310453937,670.3832931874721,650.605601802609,664.9743120251808,656.644478130328,683.1907731457893,663.6291750066293
41,1,1,662.1956192454322,659.9686996667656,666.1703976585125,669.9944791566841,666.95643164305,653.3490318513909,662.4183933185684,664.2992696183152
41,1,2,664.66429142388,670.1868635207603,643.5175626926025,650.0014712590511,662.9292306624205,665.4867473135349,644.4696719554632,655.0997271623708
41,1,3,658.6604048252582,656.7509246379103,654.895140140233,663.2860297556861,661.889024246404,643.3216663520269,667.1660085452211,661.3339507086233
41,2,1,652.6320678613913,668.6267798948363,656.6226636205058,667.5030494265576,646.4399331918353,644.7289784781611,671.4230260620176,654.2093075600432
41,2,2,661.206176735295,650.6407676681958,651.8921260012908,647.5232397618051,663.441501609352,660.2187791414912,679.4772374703002,662.6325866217122
41,2,3,661.2584882240932,672.979377715388,647.0508793200818,660.7882980398589,666.7082220606286,667.6498963569027,665.7015642369691,660.4983067300208
41,3,1,671.7920666405679,651.7837142974997,660.4623834980755,650.6819419639837,647.4016655685506,668.7935697378481,655.0370152044449,659.0284927174055
41,3,2,663.261444611228,671.945133676988,656.9209999520327,659.6869810976254,663.806816048453,662.0803737929051,653.7128908541699,657.9592835274517
